zip,member,size,crc32,status,matched_path
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Water Cast/WC_Water_WaterLance2_CT.wav,4896124,c211512a,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Water Cast/WC_Water_WaterLance2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Water Cast/WC_Water_WaterLance3_CT.wav,4608124,9b2cb4a8,OK,/volume1/主目录/Collection/素材&模板&音库/音效/03_项目素材/LTT_V30All/WC_Water_WaterLance3_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Water Cast/WC_Water_WaterLance4_CT.wav,3695128,d4dcc8c8,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Water Cast/WC_Water_WaterLance4_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Water Cast/WC_Water_WaterLance5_CT.wav,4608124,5131db91,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Water Cast/WC_Water_WaterLance5_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Water Cast/WC_Water_WaterLance_CT.wav,3110444,4fcebaf0,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Water Cast/WC_Water_WaterLance_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Water Cast/WC_Water_WaterStrike_CT.wav,3899728,6a5e01d9,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Water Cast/WC_Water_WaterStrike_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Elemental/Water Cast/WC_Water_Waterspout_CT.wav,3542444,37a91719,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Elemental/Water Cast/WC_Water_Waterspout_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Sphere/WC_Sphere_ControlWater_CT.wav,28800124,6df32c4f,OK,/volume1/主目录/Collection/素材&模板&音库/音效/03_项目素材/LTT_V30All/WC_Sphere_ControlWater_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Sphere/WC_Sphere_DarkForest_CT.wav,33830234,31bc523a,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Sphere/WC_Sphere_DarkForest_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Sphere/WC_Sphere_DarkWaters_CT.wav,27648124,163621c7,OK,/volume1/主目录/Collection/素材&模板&音库/音效/03_项目素材/LTT_V30All/WC_Sphere_DarkWaters_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Sphere/WC_Sphere_Death_CT.wav,33408124,8c511494,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Sphere/WC_Sphere_Death_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Sphere/WC_Sphere_DevilsNDemons_CT.wav,10377560,2a9aff7b,OK,/volume1/主目录/Collection/素材&模板&音库/音效/03_项目素材/LTT_V30All/WC_Sphere_DevilsNDemons_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Sphere/WC_Sphere_Healing_CT.wav,27648124,c8abba52,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Sphere/WC_Sphere_Healing_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Sphere/WC_Sphere_IceWorld_CT.wav,21888124,43830a58,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Sphere/WC_Sphere_IceWorld_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Sphere/WC_Sphere_Protection2_CT.wav,28839458,07863d99,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Sphere/WC_Sphere_Protection2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Sphere/WC_Sphere_Protection_CT.wav,27664226,89160274,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Sphere/WC_Sphere_Protection_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Sphere/WC_Sphere_Spiritual_CT.wav,36864124,c9057df6,OK,/volume1/主目录/Collection/素材&模板&音库/音效/03_项目素材/LTT_V30All/WC_Sphere_Spiritual_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Sphere/WC_Sphere_WitchBoiler_CT.wav,20736124,13acf3b7,OK,/volume1/主目录/Collection/素材&模板&音库/音效/03_项目素材/LTT_V30All/WC_Sphere_WitchBoiler_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Summon/WC_Summon_CurseOfIce_CT.wav,28800124,e6894d71,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Summon/WC_Summon_CurseOfIce_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Summon/WC_Summon_Death_CT.wav,14332456,7f9bf84b,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Summon/WC_Summon_Death_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Summon/WC_Summon_Demon_CT.wav,13171514,3b454aa2,OK,/volume1/主目录/Collection/素材&模板&音库/音效/03_项目素材/LTT_V30All/WC_Summon_Demon_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Summon/WC_Summon_Doom_CT.wav,36864124,a483456c,OK,/volume1/主目录/Collection/素材&模板&音库/音效/03_项目素材/LTT_V30All/WC_Summon_Doom_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Summon/WC_Summon_Earth_CT.wav,7596424,ebc0f789,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Summon/WC_Summon_Earth_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Summon/WC_Summon_EvilMonster_CT.wav,10171570,2eda7100,OK,/volume1/主目录/Collection/素材&模板&音库/音效/03_项目素材/LTT_V30All/WC_Summon_EvilMonster_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Summon/WC_Summon_EvilSpirits_CT.wav,18432124,51408cbe,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Summon/WC_Summon_EvilSpirits_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Summon/WC_Summon_Ghost_CT.wav,5400088,d9ac1b12,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Summon/WC_Summon_Ghost_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Summon/WC_Summon_Ice_CT.wav,11520124,ab3921bb,OK,/volume1/主目录/Collection/素材&模板&音库/音效/03_项目素材/LTT_V30All/WC_Summon_Ice_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Summon/WC_Summon_Storm_CT.wav,43189670,7f458fe3,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Summon/WC_Summon_Storm_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Summon/WC_Summon_Water_CT.wav,14594620,4505a6fa,OK,/volume1/主目录/Collection/素材&模板&音库/音效/03_项目素材/LTT_V30All/WC_Summon_Water_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_Alteration_CT.wav,5472124,24e1e98e,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_Alteration_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_Appearing2_CT.wav,4086256,a507eab1,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_Appearing2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_Appearing3_CT.wav,3456124,8717e353,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_Appearing3_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_Appearing_CT.wav,2898044,2980ace0,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_Appearing_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_Disappearing2_CT.wav,2985310,77542503,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_Disappearing2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_Disappearing_CT.wav,1728124,3315a4f2,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_Disappearing_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_Immolation_CT.wav,2392136,91103210,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_Immolation_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_Incarnation_CT.wav,5408050,68a5854b,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_Incarnation_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_KillCast_CT.wav,1128968,84381415,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_KillCast_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_LifeExtraction2_CT.wav,4320124,9ed30ff7,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_LifeExtraction2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_LifeExtraction_CT.wav,4338350,61e51cdb,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_LifeExtraction_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_Metamorphosis_CT.wav,3506224,169fdaef,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_Metamorphosis_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_Protection_CT.wav,3744124,c9c35459,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_Protection_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_RazorSpikes2_CT.wav,4896124,2e08aa23,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_RazorSpikes2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_RazorSpikes_CT.wav,7776124,f1585aff,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_RazorSpikes_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_Recall2_CT.wav,5382044,4dab198d,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_Recall2_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_Recall3_CT.wav,4608124,22007eea,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_Recall3_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_Recall4_CT.wav,3168124,8fdc2711,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_Recall4_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_Recall5_CT.wav,4608124,63d9e86e,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_Recall5_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_Recall_CT.wav,10377566,3f03f4bd,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_Recall_CT.wav
Cinetools Witchcraft【黑暗魔法巫术风火雷电咒语游戏技能音效素材】655544319933.zip,Cinetools Witchcraft/Designed/Various Cast/WC_Various_Teleport2_CT.wav,3383056,e7782425,OK,/volume1/主目录/Collection/素材&模板&音库/音效/02_中文音效合集/魔法法术咒语技能释放音效/Cinetools Witchcraft/Designed/Various Cast/WC_Various_Teleport2_CT.wav
